,method_name,cluster_id
0,getGrammarDescription,0
1,getElementDeclIsExternal,2
2,getAttributeDeclIsExternal,2
3,getAttributeDeclIndex,5
4,startDTD,14
5,startParameterEntity,4
6,startExternalSubset,0
7,endParameterEntity,4
8,endExternalSubset,0
9,elementDecl,27
10,attributeDecl,19
11,internalEntityDecl,30
12,externalEntityDecl,30
13,unparsedEntityDecl,30
14,notationDecl,25
15,endDTD,24
16,setDTDSource,36
17,getDTDSource,36
18,textDecl,0
19,comment,0
20,processingInstruction,0
21,startAttlist,0
22,endAttlist,0
23,startConditional,0
24,ignoredCharacters,0
25,endConditional,0
26,setDTDContentModelSource,35
27,getDTDContentModelSource,35
28,startContentModel,3
29,startGroup,3
30,pcdata,0
31,element,6
32,separator,17
33,occurrence,6
34,endGroup,17
35,any,0
36,empty,0
37,endContentModel,0
38,isNamespaceAware,0
39,getSymbolTable,0
40,getFirstElementDeclIndex,0
41,getNextElementDeclIndex,0
42,getElementDeclIndex,0
43,getContentSpecType,1
44,getElementDecl,1
45,getElementDeclName,24
46,getFirstAttributeDeclIndex,33
47,getNextAttributeDeclIndex,2
48,getAttributeDecl,34
49,isCDATAAttribute,5
50,getEntityDeclIndex,0
51,getEntityDecl,16
52,getNotationDeclIndex,0
53,getNotationDecl,7
54,getContentSpec,8
55,getContentSpecIndex,12
56,getContentSpecAsString,12
57,printElements,0
58,printAttributes,31
59,addContentSpecToElement,32
60,getElementContentModelValidator,20
61,createElementDecl,22
62,setElementDecl,1
63,putElementNameMapping,0
64,setFirstAttributeDeclIndex,33
65,setContentSpecIndex,12
66,createAttributeDecl,9
67,setAttributeDecl,29
68,createContentSpec,8
69,setContentSpec,8
70,createEntityDecl,21
71,setEntityDecl,16
72,createNotationDecl,28
73,setNotationDecl,7
74,addContentSpecNode,15
75,addUniqueLeafNode,15
76,initializeContentModelStack,14
77,isImmutable,0
78,appendContentSpec,0
79,printAttribute,0
80,createChildModel,11
81,buildSyntaxTree,11
82,contentSpecTree,0
83,ensureElementDeclCapacity,10
84,ensureAttributeDeclCapacity,18
85,ensureEntityDeclCapacity,26
86,ensureNotationDeclCapacity,13
87,ensureContentSpecCapacity,23
88,resize,0
89,isEntityDeclared,0
90,isEntityUnparsed,2
